chromosome	position 1	position 2	replicate 1.1	replicate 1.2	replicate 1.3	replicate 2.1	replicate 2.2	replicate 2.3
17	8000000	38500000	25	19	17	15	11	26
17	8000000	39000000	29	23	20	30	16	31
17	8000000	39500000	23	25	18	17	9	28
17	8000000	40000000	24	25	22	27	10	25
17	8000000	40500000	27	23	23	31	10	36
17	8000000	41000000	20	26	21	19	15	26
17	8000000	41500000	42	24	8	41	19	39
17	8000000	42000000	62	47	42	45	22	67
17	8000000	42500000	61	65	50	49	25	57
17	8000000	43000000	49	57	49	41	28	50
17	8000000	43500000	62	63	46	61	15	63
17	8000000	44000000	99	87	71	62	36	81
17	8000000	44500000	115	94	92	121	49	123
17	8000000	45000000	121	95	73	117	63	107
17	8000000	45500000	98	90	73	78	30	86
17	8000000	46000000	97	82	58	61	32	97
17	8000000	46500000	66	71	53	62	26	55
17	8000000	47000000	44	60	37	56	19	59
17	8000000	47500000	42	37	25	37	17	55
17	8000000	48000000	35	25	18	46	17	47
17	8000000	48500000	35	31	27	46	17	39
17	8000000	49000000	24	35	24	21	12	42
17	8000000	49500000	29	25	18	27	17	29
17	8000000	50000000	19	32	20	35	16	27
17	8000000	50500000	26	29	16	27	9	35
17	8000000	51000000	27	34	18	25	7	18
17	8000000	51500000	24	31	15	16	7	25
17	8000000	52000000	36	41	23	34	20	35
17	8000000	52500000	47	51	42	42	18	50
17	8000000	53000000	61	61	43	74	41	89
17	8000000	53500000	112	108	69	85	38	126
17	8000000	54000000	113	94	61	84	54	112
17	8000000	54500000	91	98	65	83	29	107
17	8000000	55000000	132	108	103	94	50	115
17	8000000	55500000	160	138	97	121	71	173
17	8000000	56000000	150	124	114	106	53	152
17	8000000	56500000	128	113	90	92	40	105
17	8000000	57000000	78	97	59	77	40	75
17	8000000	57500000	59	60	43	48	23	61
17	8000000	58000000	41	36	22	26	12	31
17	8000000	58500000	43	44	31	49	19	34
17	8000000	59000000	42	38	21	34	14	25
17	8000000	59500000	46	47	38	32	13	60
17	8000000	60000000	34	49	25	45	17	42
17	8000000	60500000	27	39	27	49	17	48
17	8000000	61000000	20	29	17	24	9	26
17	8000000	61500000	12	10	10	10	5	8
17	8000000	62000000	11	7	6	11	4	10
17	8000000	62500000	11	15	13	13	6	13
17	8000000	63000000	24	40	9	37	11	36
17	8500000	8500000	1681	1672	1658	668	661	1444
17	8500000	9000000	2045	1824	1889	955	737	1506
17	8500000	9500000	815	853	635	467	300	697
17	8500000	10000000	521	579	408	333	174	441
17	8500000	10500000	353	371	259	177	120	271
17	8500000	11000000	183	266	155	149	81	233
17	8500000	11500000	266	293	202	176	95	322
17	8500000	12000000	776	1026	725	407	387	920
17	8500000	12500000	434	586	391	321	186	568
17	8500000	13000000	554	511	466	365	268	615
17	8500000	13500000	1715	1640	1618	785	828	1540
17	8500000	14000000	400	401	285	259	183	419
17	8500000	14500000	566	499	424	310	208	482
17	8500000	15000000	393	339	375	269	150	429
17	8500000	15500000	397	394	307	276	161	366
17	8500000	16000000	281	204	213	202	114	241
17	8500000	16500000	311	220	222	215	116	299
17	8500000	17000000	252	187	200	208	90	246
17	8500000	17500000	275	236	157	209	100	266
17	8500000	18000000	203	223	170	178	94	250
17	8500000	18500000	202	172	149	191	102	187
17	8500000	19000000	186	191	147	145	65	217
17	8500000	19500000	183	210	148	150	84	193
17	8500000	20000000	182	161	133	151	70	184
17	8500000	20500000	202	176	129	147	99	188
17	8500000	21000000	154	139	120	131	76	152
17	8500000	21500000	168	187	118	120	77	160
17	8500000	22000000	165	172	123	108	40	160
17	8500000	22500000	173	130	143	154	65	183
17	8500000	23000000	199	156	127	152	85	176
17	8500000	23500000	188	145	134	139	76	179
17	8500000	24000000	181	184	134	172	91	197
17	8500000	24500000	184	152	105	109	64	140
17	8500000	25000000	121	134	90	116	47	133
17	8500000	25500000	200	184	109	146	68	175
17	8500000	26000000	115	130	83	90	41	104
17	8500000	26500000	77	91	63	85	34	93
17	8500000	27000000	93	86	60	78	53	114
17	8500000	27500000	60	68	46	78	31	96
17	8500000	28000000	65	85	46	69	49	93
17	8500000	28500000	81	61	45	67	35	75
17	8500000	29000000	56	52	39	61	24	75
17	8500000	29500000	53	69	43	72	26	93
17	8500000	30000000	30	47	20	31	14	46
17	8500000	30500000	38	37	27	49	16	38
17	8500000	31000000	37	39	18	29	20	67
17	8500000	31500000	33	32	22	37	12	54
17	8500000	32000000	21	22	21	42	14	43
17	8500000	32500000	19	24	13	34	11	30
17	8500000	33000000	35	45	27	45	21	48
17	8500000	33500000	26	27	12	39	16	31
17	8500000	34000000	29	37	20	39	14	49
17	8500000	34500000	16	18	8	25	12	23
17	8500000	35000000	21	22	13	30	13	35
17	8500000	35500000	12	22	20	25	4	23
17	8500000	36000000	19	19	13	28	6	20
17	8500000	36500000	26	23	10	26	13	24
17	8500000	37000000	11	19	11	22	9	19
17	8500000	37500000	17	23	10	17	13	30
17	8500000	38000000	15	10	8	18	6	17
17	8500000	38500000	18	21	18	15	10	24
17	8500000	39000000	14	23	15	13	11	18
17	8500000	39500000	18	25	12	23	5	22
17	8500000	40000000	11	19	11	15	15	26
17	8500000	40500000	19	24	9	23	6	26
17	8500000	41000000	27	34	19	19	15	33
17	8500000	41500000	31	39	22	30	10	22
17	8500000	42000000	48	57	19	38	12	44
17	8500000	42500000	46	40	37	40	15	48
17	8500000	43000000	33	44	32	30	12	43
17	8500000	43500000	39	47	28	43	19	43
17	8500000	44000000	82	72	41	58	16	62
17	8500000	44500000	106	106	74	103	49	111
17	8500000	45000000	102	114	67	92	53	122
17	8500000	45500000	75	101	62	86	40	88
17	8500000	46000000	47	63	42	53	36	66
17	8500000	46500000	48	59	45	43	20	51
17	8500000	47000000	27	50	28	46	12	52
17	8500000	47500000	24	25	20	29	10	38
17	8500000	48000000	24	41	23	31	13	41
17	8500000	48500000	32	29	19	20	8	26
17	8500000	49000000	14	19	18	16	13	22
17	8500000	49500000	21	18	16	17	10	34
17	8500000	50000000	30	25	10	23	10	20
17	8500000	50500000	21	21	10	12	6	21
17	8500000	51000000	18	40	20	15	4	21
17	8500000	51500000	15	20	11	24	6	25
17	8500000	52000000	27	23	18	24	4	38
17	8500000	52500000	26	38	19	34	16	40
17	8500000	53000000	44	84	38	45	23	65
17	8500000	53500000	61	82	54	49	30	88
17	8500000	54000000	58	61	38	62	29	71
17	8500000	54500000	57	65	41	72	17	62
17	8500000	55000000	74	77	60	66	35	81
17	8500000	55500000	127	125	91	94	42	131
17	8500000	56000000	110	140	106	105	38	123
17	8500000	56500000	103	108	84	88	40	109
17	8500000	57000000	59	73	39	52	16	57
17	8500000	57500000	38	39	33	45	21	39
17	8500000	58000000	17	21	17	27	7	19
17	8500000	58500000	33	34	16	42	8	30
17	8500000	59000000	30	26	20	27	9	33
17	8500000	59500000	33	36	17	18	16	32
17	8500000	60000000	34	39	19	30	15	33
17	8500000	60500000	37	45	22	34	10	38
17	8500000	61000000	21	34	14	20	12	22
17	8500000	61500000	6	7	8	8	5	11
17	8500000	62000000	11	11	4	13	3	10
17	8500000	62500000	9	13	12	5	8	10
17	8500000	63000000	25	42	16	29	11	32
17	9000000	9000000	4927	3905	4728	1838	1957	3888
17	9000000	9500000	3299	2938	2594	1534	1106	2557
17	9000000	10000000	1704	1670	1450	766	544	1115
17	9000000	10500000	864	839	640	378	206	514
17	9000000	11000000	272	296	262	200	114	286
17	9000000	11500000	247	226	197	198	107	224
17	9000000	12000000	290	264	229	256	162	328
17	9000000	12500000	361	368	266	278	190	375
17	9000000	13000000	500	419	384	387	259	567
17	9000000	13500000	871	871	653	599	426	837
17	9000000	14000000	389	359	281	281	155	364
17	9000000	14500000	417	356	277	270	156	375
17	9000000	15000000	368	322	281	261	158	391
17	9000000	15500000	547	470	401	368	255	573
17	9000000	16000000	400	281	317	320	163	395
17	9000000	16500000	463	315	316	261	149	425
17	9000000	17000000	408	292	287	283	173	440
17	9000000	17500000	367	340	261	273	167	369
17	9000000	18000000	354	333	230	239	162	353
17	9000000	18500000	325	269	258	245	122	335
17	9000000	19000000	305	285	227	252	116	287
17	9000000	19500000	300	329	227	222	141	293
17	9000000	20000000	339	251	189	207	107	261
17	9000000	20500000	342	278	227	224	132	306
17	9000000	21000000	264	235	218	208	127	290
17	9000000	21500000	293	287	198	237	117	272
17	9000000	22000000	264	232	217	162	110	231
17	9000000	22500000	326	212	246	215	144	279
17	9000000	23000000	304	220	249	229	154	317
17	9000000	23500000	284	201	222	206	138	294
17	9000000	24000000	333	288	242	229	129	296
17	9000000	24500000	240	204	165	137	95	206
17	9000000	25000000	184	218	154	142	88	209
17	9000000	25500000	319	274	250	223	132	298
17	9000000	26000000	154	172	137	137	69	137
17	9000000	26500000	128	118	102	105	66	130
17	9000000	27000000	136	128	92	126	65	168
17	9000000	27500000	113	103	78	121	76	144
17	9000000	28000000	96	94	71	109	83	143
17	9000000	28500000	99	105	77	89	58	141
17	9000000	29000000	86	74	61	110	37	122
17	9000000	29500000	99	99	81	115	54	142
17	9000000	30000000	45	57	32	69	18	72
17	9000000	30500000	36	49	33	53	22	66
17	9000000	31000000	58	45	33	63	31	78
17	9000000	31500000	49	26	22	43	13	52
17	9000000	32000000	32	38	27	34	24	52
17	9000000	32500000	21	19	16	32	11	34
17	9000000	33000000	49	58	23	50	28	77
17	9000000	33500000	32	36	28	38	26	30
17	9000000	34000000	41	40	32	46	27	55
17	9000000	34500000	33	15	19	32	16	36
17	9000000	35000000	26	20	21	50	21	34
17	9000000	35500000	28	29	18	25	13	35
17	9000000	36000000	18	22	17	18	11	23
17	9000000	36500000	28	29	19	25	16	37
17	9000000	37000000	22	33	18	24	10	22
17	9000000	37500000	28	25	12	24	14	21
17	9000000	38000000	22	12	11	13	2	25
17	9000000	38500000	24	25	13	21	7	19
17	9000000	39000000	18	32	16	24	7	30
17	9000000	39500000	33	19	14	28	11	20
17	9000000	40000000	16	25	10	17	13	19
17	9000000	40500000	32	31	22	22	20	19
17	9000000	41000000	40	50	36	22	20	29
17	9000000	41500000	53	42	23	32	12	37
17	9000000	42000000	48	60	34	52	29	67
17	9000000	42500000	60	59	44	34	19	66
17	9000000	43000000	40	55	26	41	18	38
17	9000000	43500000	54	59	39	42	20	56
17	9000000	44000000	124	77	64	83	40	91
17	9000000	44500000	203	186	112	130	68	183
17	9000000	45000000	213	204	127	165	87	192
17	9000000	45500000	163	157	115	129	73	150
17	9000000	46000000	97	97	80	78	39	99
17	9000000	46500000	58	70	50	43	26	70
17	9000000	47000000	49	60	39	41	15	61
17	9000000	47500000	42	41	22	43	14	38
17	9000000	48000000	35	42	24	43	14	51
17	9000000	48500000	34	44	25	38	22	46
17	9000000	49000000	26	32	15	18	7	40
17	9000000	49500000	37	23	19	29	20	35
17	9000000	50000000	20	33	22	22	16	24
17	9000000	50500000	19	29	18	15	12	18
17	9000000	51000000	31	33	18	15	14	17
17	9000000	51500000	20	24	14	19	13	21
17	9000000	52000000	34	38	20	23	11	57
17	9000000	52500000	40	38	37	43	26	43
17	9000000	53000000	70	74	62	78	36	99
17	9000000	53500000	106	98	83	108	47	149
17	9000000	54000000	95	89	69	102	33	130
17	9000000	54500000	100	92	58	78	40	107
17	9000000	55000000	136	130	122	101	45	120
17	9000000	55500000	192	175	162	147	75	174
17	9000000	56000000	187	160	156	156	82	202
17	9000000	56500000	150	192	113	161	71	166
17	9000000	57000000	97	122	77	60	42	105
17	9000000	57500000	50	65	43	49	31	63
17	9000000	58000000	32	42	14	36	17	33
17	9000000	58500000	32	39	29	48	16	43
17	9000000	59000000	36	33	26	23	17	41
17	9000000	59500000	56	45	35	53	19	49
17	9000000	60000000	55	43	42	48	28	54
17	9000000	60500000	49	60	30	47	21	63
17	9000000	61000000	27	44	15	37	12	38
17	9000000	61500000	6	21	7	9	5	12
17	9000000	62000000	11	16	10	12	5	18
17	9000000	62500000	15	17	11	8	1	13
17	9000000	63000000	51	47	15	38	11	52
17	9500000	9500000	5727	6180	5175	2493	2258	4718
17	9500000	10000000	3570	4095	3086	1718	1205	2770
17	9500000	10500000	1163	1304	915	529	316	734
17	9500000	11000000	354	471	333	201	120	326
17	9500000	11500000	268	327	244	242	124	269
17	9500000	12000000	368	391	276	315	181	410
17	9500000	12500000	396	483	287	313	184	444
17	9500000	13000000	603	584	505	492	310	747
17	9500000	13500000	817	922	620	653	395	865
17	9500000	14000000	416	490	320	323	174	402
17	9500000	14500000	425	462	319	313	173	417
17	9500000	15000000	445	474	289	389	171	470
17	9500000	15500000	661	638	430	548	282	677
17	9500000	16000000	471	387	300	376	207	472
17	9500000	16500000	450	413	305	355	192	479
17	9500000	17000000	497	459	331	367	188	455
17	9500000	17500000	436	439	289	307	171	397
17	9500000	18000000	405	389	287	309	158	371
17	9500000	18500000	403	361	281	358	172	452
17	9500000	19000000	358	374	264	284	157	338
17	9500000	19500000	366	335	220	256	147	340
17	9500000	20000000	352	326	237	264	140	318
17	9500000	20500000	356	324	228	274	137	326
17	9500000	21000000	322	335	208	253	111	314
17	9500000	21500000	321	359	216	246	149	312
17	9500000	22000000	274	288	207	194	104	252
17	9500000	22500000	333	304	245	263	179	348
17	9500000	23000000	314	308	219	252	153	321
17	9500000	23500000	323	292	219	207	141	286
17	9500000	24000000	339	345	240	241	140	320
17	9500000	24500000	222	289	180	166	116	237
17	9500000	25000000	207	259	154	162	88	207
17	9500000	25500000	363	367	254	274	169	342
17	9500000	26000000	156	201	128	131	59	139
17	9500000	26500000	148	175	112	122	74	149
17	9500000	27000000	152	157	95	137	81	201
17	9500000	27500000	129	174	84	119	60	168
17	9500000	28000000	153	151	89	161	69	179
17	9500000	28500000	132	155	96	121	70	120
17	9500000	29000000	91	124	79	106	50	132
17	9500000	29500000	96	143	111	142	74	170
17	9500000	30000000	62	79	41	51	21	60
17	9500000	30500000	48	82	41	63	36	82
17	9500000	31000000	43	54	42	54	28	72
17	9500000	31500000	33	31	32	40	31	43
17	9500000	32000000	34	32	19	39	24	54
17	9500000	32500000	18	36	24	40	18	26
17	9500000	33000000	61	67	48	62	47	70
17	9500000	33500000	31	43	31	44	24	59
17	9500000	34000000	51	66	42	65	27	93
17	9500000	34500000	24	29	22	50	24	41
17	9500000	35000000	33	30	25	32	17	36
17	9500000	35500000	22	27	30	22	13	24
17	9500000	36000000	18	34	12	20	8	22
17	9500000	36500000	23	44	25	30	16	27
17	9500000	37000000	22	23	14	25	9	36
17	9500000	37500000	29	28	16	19	16	41
17	9500000	38000000	17	25	11	15	4	27
17	9500000	38500000	20	48	16	21	16	22
17	9500000	39000000	27	32	18	27	11	24
17	9500000	39500000	21	22	11	27	14	23
17	9500000	40000000	23	22	7	21	15	25
17	9500000	40500000	32	35	26	28	11	36
17	9500000	41000000	66	50	44	35	16	38
17	9500000	41500000	39	51	25	37	14	42
17	9500000	42000000	63	78	54	68	32	72
17	9500000	42500000	66	75	62	45	33	57
17	9500000	43000000	57	57	37	48	24	48
17	9500000	43500000	63	61	53	45	19	42
17	9500000	44000000	113	96	69	84	40	88
17	9500000	44500000	250	264	167	170	107	237
17	9500000	45000000	285	310	175	245	116	302
17	9500000	45500000	225	224	141	177	78	244
17	9500000	46000000	122	142	73	87	46	115
17	9500000	46500000	86	86	62	55	28	71
17	9500000	47000000	59	71	40	59	22	67
17	9500000	47500000	41	57	35	41	27	54
17	9500000	48000000	59	56	34	50	22	48
17	9500000	48500000	40	55	23	58	23	75
17	9500000	49000000	29	41	24	29	11	35
17	9500000	49500000	30	37	16	23	18	33
17	9500000	50000000	24	33	29	40	17	33
17	9500000	50500000	31	37	16	18	16	29
17	9500000	51000000	23	32	10	22	7	23
17	9500000	51500000	19	22	21	20	12	29
17	9500000	52000000	35	43	28	35	18	37
17	9500000	52500000	43	58	33	58	26	59
17	9500000	53000000	84	108	57	88	30	111
17	9500000	53500000	117	115	91	109	53	132
17	9500000	54000000	90	119	74	94	55	101
17	9500000	54500000	93	101	51	71	31	71
17	9500000	55000000	153	160	108	100	56	122
17	9500000	55500000	232	240	166	163	117	228
17	9500000	56000000	264	235	164	170	101	226
17	9500000	56500000	211	238	147	183	74	227
17	9500000	57000000	120	160	78	97	43	107
17	9500000	57500000	63	74	51	45	21	60
17	9500000	58000000	37	40	27	32	21	31
17	9500000	58500000	39	59	30	37	14	39
17	9500000	59000000	46	47	27	44	12	32
17	9500000	59500000	78	83	62	46	34	62
17	9500000	60000000	44	78	48	63	22	83
17	9500000	60500000	59	78	39	62	34	79
17	9500000	61000000	38	54	25	38	21	46
17	9500000	61500000	10	20	5	22	9	17
17	9500000	62000000	12	10	12	10	7	16
17	9500000	62500000	20	19	9	11	4	15
17	9500000	63000000	59	82	43	54	25	70
17	10000000	10000000	3290	3823	3091	1448	1355	2802
17	10000000	10500000	2310	2699	1923	1109	858	1833
17	10000000	11000000	546	597	435	391	219	522
17	10000000	11500000	374	404	258	325	186	392
17	10000000	12000000	390	451	273	370	229	459
17	10000000	12500000	439	518	348	382	219	468
17	10000000	13000000	591	592	460	492	316	664
17	10000000	13500000	755	833	506	597	374	760
17	10000000	14000000	420	458	306	333	191	456
17	10000000	14500000	415	445	300	317	188	404
17	10000000	15000000	339	349	265	282	148	347
17	10000000	15500000	500	446	317	380	202	475
17	10000000	16000000	346	272	263	279	157	354
17	10000000	16500000	389	332	262	258	162	347
17	10000000	17000000	339	325	249	264	124	300
17	10000000	17500000	363	384	250	278	133	338
17	10000000	18000000	317	333	215	256	125	310
17	10000000	18500000	281	251	199	228	124	302
17	10000000	19000000	285	311	212	220	89	269
17	10000000	19500000	275	336	208	215	103	252
17	10000000	20000000	262	257	178	224	103	226
17	10000000	20500000	273	275	173	197	107	242
17	10000000	21000000	224	228	163	189	76	219
17	10000000	21500000	267	281	209	176	102	264
17	10000000	22000000	207	239	137	176	101	199
17	10000000	22500000	240	194	181	200	95	265
17	10000000	23000000	254	240	168	181	118	235
17	10000000	23500000	246	202	166	174	94	195
17	10000000	24000000	247	282	168	192	108	207
17	10000000	24500000	213	211	141	139	85	193
17	10000000	25000000	217	221	140	158	70	151
17	10000000	25500000	273	294	223	217	98	267
17	10000000	26000000	169	191	124	133	72	176
17	10000000	26500000	149	156	103	135	73	150
17	10000000	27000000	142	193	108	137	67	174
17	10000000	27500000	125	175	106	125	59	145
17	10000000	28000000	129	155	93	131	84	159
17	10000000	28500000	132	139	83	113	55	199
17	10000000	29000000	95	107	68	94	59	121
17	10000000	29500000	87	145	76	127	65	153
17	10000000	30000000	50	83	47	60	34	66
17	10000000	30500000	53	70	41	63	32	87
17	10000000	31000000	47	69	40	72	41	77
17	10000000	31500000	45	48	34	58	21	55
17	10000000	32000000	32	32	23	38	39	63
17	10000000	32500000	26	35	25	47	19	64
17	10000000	33000000	65	74	43	62	34	72
17	10000000	33500000	33	37	27	53	23	53
17	10000000	34000000	41	62	34	60	27	63
17	10000000	34500000	31	37	25	40	19	45
17	10000000	35000000	47	38	26	37	21	48
17	10000000	35500000	25	45	27	33	16	46
17	10000000	36000000	24	37	30	28	15	34
17	10000000	36500000	20	32	32	35	16	44
17	10000000	37000000	27	22	23	31	9	42
17	10000000	37500000	37	33	21	37	14	23
17	10000000	38000000	20	22	14	18	8	29
17	10000000	38500000	30	36	17	17	15	21
17	10000000	39000000	34	39	19	28	12	34
17	10000000	39500000	34	24	23	29	12	25
17	10000000	40000000	28	37	19	21	11	36
17	10000000	40500000	34	35	28	45	25	49
17	10000000	41000000	44	39	32	38	21	50
17	10000000	41500000	42	36	27	47	23	58
17	10000000	42000000	51	65	42	50	30	78
17	10000000	42500000	70	72	52	57	27	53
17	10000000	43000000	52	86	39	51	14	59
17	10000000	43500000	67	76	46	40	29	78
17	10000000	44000000	118	120	86	109	48	99
17	10000000	44500000	206	221	127	168	86	191
17	10000000	45000000	222	246	138	176	110	220
17	10000000	45500000	166	174	125	139	78	184
17	10000000	46000000	140	124	81	108	46	107
17	10000000	46500000	91	119	68	80	35	92
17	10000000	47000000	44	78	39	73	30	84
17	10000000	47500000	41	61	42	46	27	52
17	10000000	48000000	49	54	47	55	23	48
17	10000000	48500000	49	52	41	45	30	71
17	10000000	49000000	29	44	26	31	28	31
17	10000000	49500000	33	24	20	41	10	48
17	10000000	50000000	32	48	19	31	17	48
17	10000000	50500000	33	42	16	35	24	40
17	10000000	51000000	25	46	21	31	11	31
17	10000000	51500000	23	40	19	40	15	26
17	10000000	52000000	37	46	29	41	15	41
17	10000000	52500000	62	77	35	50	27	67
17	10000000	53000000	85	131	76	89	38	125
17	10000000	53500000	116	144	75	84	57	142
17	10000000	54000000	104	111	50	101	56	138
17	10000000	54500000	102	129	62	94	45	96
17	10000000	55000000	141	168	108	128	44	114
17	10000000	55500000	206	211	95	145	72	175
17	10000000	56000000	178	192	145	137	78	174
17	10000000	56500000	193	189	135	161	60	166
17	10000000	57000000	101	138	80	112	40	113
17	10000000	57500000	67	96	55	67	29	69
17	10000000	58000000	48	47	20	34	12	43
17	10000000	58500000	40	56	38	55	18	43
17	10000000	59000000	39	66	22	36	24	48
17	10000000	59500000	65	73	46	56	25	72
17	10000000	60000000	58	66	47	65	39	72
17	10000000	60500000	70	87	39	58	34	85
17	10000000	61000000	46	68	42	45	12	48
17	10000000	61500000	11	40	15	19	9	24
17	10000000	62000000	12	24	11	27	5	19
17	10000000	62500000	16	39	19	18	6	15
17	10000000	63000000	30	79	24	53	25	60
17	10500000	10500000	3500	4079	3263	1391	1444	3037
17	10500000	11000000	2427	2656	1992	1332	977	2100
17	10500000	11500000	1105	1287	921	756	465	1036
17	10500000	12000000	686	828	526	449	262	570
17	10500000	12500000	753	923	588	462	313	641
